date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2017-12-11,0.3205,0.08,381.16,0.61,9.3,0.0,-2.33,1.35,93.31,1.9,potato,317,0.325,0.3126,0.2457,0.09,536.0,0.58,13.4,0.0,-0.14,5.43,91.02,1.6625,345,2017,710,0.325,0.3126,0.2457,9.3,13.4
2017-12-12,0.3293,0.28,377.89,2.49,1.4,2.66,0.33,2.25,92.47,1.7,potato,317,0.3205,0.3259,0.2418,0.08,381.16,0.61,9.3,0.0,-2.33,1.35,93.31,1.9,346,2017,711,0.3205,0.3259,0.2418,1.4,9.3
2017-12-13,0.3242,0.1,581.62,0.55,13.1,0.02,0.52,6.72,89.99,1.5,potato,317,0.3293,0.325,0.2414,0.28,377.89,2.49,1.4,2.66,0.33,2.25,92.47,1.7,347,2017,712,0.3293,0.325,0.2414,13.1,1.4
2017-12-14,0.3234,0.17,466.08,1.55,3.2,1.06,0.67,5.13,89.3,1.3,potato,317,0.3242,0.3205,0.2414,0.1,581.62,0.55,13.1,0.02,0.52,6.72,89.99,1.5,348,2017,713,0.3242,0.3205,0.2414,3.2,13.1
2017-12-15,0.3081,0.15,217.17,1.21,0.3,0.4,1.16,4.9,90.42,1.1,potato,317,0.3234,0.3293,0.2709,0.17,466.08,1.55,3.2,1.06,0.67,5.13,89.3,1.3,349,2017,714,0.3234,0.3293,0.2709,0.3,3.2
2017-12-16,0.3027,0.36,232.2,3.1,2.9,4.36,-0.62,5.87,92.76,0.9,potato,317,0.3081,0.3242,0.2731,0.15,217.17,1.21,0.3,0.4,1.16,4.9,90.42,1.1,350,2017,715,0.3081,0.3242,0.2731,2.9,0.3
2017-12-17,0.308,0.43,309.12,3.42,9.4,4.54,-1.82,4.64,94.66,0.7,potato,317,0.3027,0.3234,0.2663,0.36,232.2,3.1,2.9,4.36,-0.62,5.87,92.76,0.9,351,2017,716,0.3027,0.3234,0.2663,9.4,2.9
2017-12-18,0.3183,0.15,252.22,1.21,0.0,0.09,1.22,6.91,93.95,0.5,potato,317,0.308,0.3081,0.2619,0.43,309.12,3.42,9.4,4.54,-1.82,4.64,94.66,0.7,352,2017,717,0.308,0.3081,0.2619,0.0,9.4
2017-12-19,0.3043,0.2,207.39,1.51,0.3,0.19,2.48,7.04,94.87,0.3,potato,317,0.3183,0.3027,0.2574,0.15,252.22,1.21,0.0,0.09,1.22,6.91,93.95,0.5,353,2017,718,0.3183,0.3027,0.2574,0.3,0.0
2017-12-20,0.2995,0.1,176.24,0.94,1.0,0.05,5.13,8.09,97.5,0.475,potato,317,0.3043,0.308,0.2549,0.2,207.39,1.51,0.3,0.19,2.48,7.04,94.87,0.3,354,2017,719,0.3043,0.308,0.2549,1.0,0.3
2017-12-21,0.3002,0.1,197.48,0.85,2.6,0.0,6.84,9.5,98.21,0.65,potato,317,0.2995,0.3183,0.2611,0.1,176.24,0.94,1.0,0.05,5.13,8.09,97.5,0.475,355,2017,720,0.2995,0.3183,0.2611,2.6,1.0
2017-12-22,0.3088,0.13,138.87,0.82,0.6,0.07,7.83,9.54,98.03,0.825,potato,317,0.3002,0.3043,0.2727,0.1,197.48,0.85,2.6,0.0,6.84,9.5,98.21,0.65,356,2017,721,0.3002,0.3043,0.2727,0.6,2.6
2017-12-23,0.3007,0.1,488.95,0.53,0.0,0.0,7.95,9.5,91.39,1.0,potato,317,0.3088,0.2995,0.2738,0.13,138.87,0.82,0.6,0.07,7.83,9.54,98.03,0.825,357,2017,722,0.3088,0.2995,0.2738,0.0,0.6
2017-12-24,0.292,0.1,569.65,0.72,0.0,0.12,8.12,9.93,88.02,1.175,potato,317,0.3007,0.3002,0.2667,0.1,488.95,0.53,0.0,0.0,7.95,9.5,91.39,1.0,358,2017,723,0.3007,0.3002,0.2667,0.0,0.0
2017-12-25,0.2855,0.1,550.94,0.77,1.5,0.0,3.99,8.69,83.57,1.35,potato,317,0.292,0.3088,0.2629,0.1,569.65,0.72,0.0,0.12,8.12,9.93,88.02,1.175,359,2017,724,0.292,0.3088,0.2629,1.5,0.0
2017-12-26,0.287,0.29,561.42,2.07,1.4,1.88,3.8,7.52,81.2,1.525,potato,317,0.2855,0.3007,0.264,0.1,550.94,0.77,1.5,0.0,3.99,8.69,83.57,1.35,360,2017,725,0.2855,0.3007,0.264,1.4,1.5
2017-12-27,0.303,0.2,378.21,1.46,3.1,0.81,2.32,6.77,85.21,1.7,potato,317,0.287,0.292,0.2656,0.29,561.42,2.07,1.4,1.88,3.8,7.52,81.2,1.525,361,2017,726,0.287,0.292,0.2656,3.1,1.4
2017-12-28,0.3007,0.36,399.17,3.18,0.0,4.14,0.81,5.01,82.68,1.92,potato,317,0.303,0.2855,0.2626,0.2,378.21,1.46,3.1,0.81,2.32,6.77,85.21,1.7,362,2017,727,0.303,0.2855,0.2626,0.0,3.1
2017-12-29,0.3028,0.19,478.81,1.5,10.8,1.46,-0.85,5.85,88.49,2.14,potato,317,0.3007,0.287,0.2701,0.36,399.17,3.18,0.0,4.14,0.81,5.01,82.68,1.92,363,2017,728,0.3007,0.287,0.2701,10.8,0.0
2017-12-30,0.318,0.14,560.33,0.99,9.3,0.16,3.38,12.49,84.95,2.36,potato,317,0.3028,0.303,0.2852,0.19,478.81,1.5,10.8,1.46,-0.85,5.85,88.49,2.14,364,2017,729,0.3028,0.303,0.2852,9.3,10.8
2017-12-31,0.3204,0.19,596.94,1.07,7.4,0.15,8.45,14.19,86.76,2.58,potato,317,0.318,0.3007,0.2998,0.14,560.33,0.99,9.3,0.16,3.38,12.49,84.95,2.36,365,2017,730,0.318,0.3007,0.2998,7.4,9.3
2018-01-01,0.3186,0.3,498.49,2.32,11.1,1.88,4.81,8.89,84.99,2.8,corn,317,0.3204,0.3028,0.2818,0.19,596.94,1.07,7.4,0.15,8.45,14.19,86.76,2.58,1,2018,731,0.3204,0.3028,0.2818,11.1,7.4
2018-01-02,0.3187,0.22,437.6,1.66,15.5,0.41,4.28,8.44,89.03,2.7375,corn,317,0.3186,0.318,0.277,0.3,498.49,2.32,11.1,1.88,4.81,8.89,84.99,2.8,2,2018,732,0.3186,0.318,0.277,15.5,11.1
2018-01-03,0.3235,0.1,846.04,0.92,3.0,0.34,6.17,11.29,77.79,2.675,corn,317,0.3187,0.3204,0.2937,0.22,437.6,1.66,15.5,0.41,4.28,8.44,89.03,2.7375,3,2018,733,0.3187,0.3204,0.2937,3.0,15.5
2018-01-04,0.3123,0.13,549.98,0.91,3.3,0.01,6.25,11.17,83.85,2.6125,corn,317,0.3235,0.3186,0.2975,0.1,846.04,0.92,3.0,0.34,6.17,11.29,77.79,2.675,4,2018,734,0.3235,0.3186,0.2975,3.3,3.0
2018-01-05,0.3149,0.25,419.36,1.91,4.4,0.79,4.03,9.04,85.85,2.55,corn,317,0.3123,0.3187,0.2884,0.13,549.98,0.91,3.3,0.01,6.25,11.17,83.85,2.6125,5,2018,735,0.3123,0.3187,0.2884,4.4,3.3
2018-01-06,0.3106,0.2,254.93,1.63,0.2,0.29,0.67,6.04,91.99,2.4875,corn,317,0.3149,0.3235,0.2983,0.25,419.36,1.91,4.4,0.79,4.03,9.04,85.85,2.55,6,2018,736,0.3149,0.3235,0.2983,0.2,4.4
2018-01-07,0.2984,0.37,558.11,3.29,0.0,4.36,0.0,3.25,80.96,2.425,corn,317,0.3106,0.3123,0.302,0.2,254.93,1.63,0.2,0.29,0.67,6.04,91.99,2.4875,7,2018,737,0.3106,0.3123,0.302,0.0,0.2
2018-01-08,0.2898,0.31,491.17,3.09,0.0,3.94,0.4,4.4,79.86,2.3625,corn,317,0.2984,0.3149,0.2915,0.37,558.11,3.29,0.0,4.36,0.0,3.25,80.96,2.425,8,2018,738,0.2984,0.3149,0.2915,0.0,0.0
2018-01-09,0.2862,0.21,249.51,1.94,0.3,0.57,0.68,6.31,89.85,2.3,corn,317,0.2898,0.3106,0.2865,0.31,491.17,3.09,0.0,3.94,0.4,4.4,79.86,2.3625,9,2018,739,0.2898,0.3106,0.2865,0.3,0.0
2018-01-10,0.2921,0.19,238.45,1.52,2.7,0.0,5.74,8.5,89.4,2.55,corn,317,0.2862,0.2984,0.2831,0.21,249.51,1.94,0.3,0.57,0.68,6.31,89.85,2.3,10,2018,740,0.2862,0.2984,0.2831,2.7,0.3
2018-01-11,0.302,0.19,120.67,1.42,0.1,0.73,2.32,7.76,97.33,2.8,corn,317,0.2921,0.2898,0.2805,0.19,238.45,1.52,2.7,0.0,5.74,8.5,89.4,2.55,11,2018,741,0.2921,0.2898,0.2805,0.1,2.7
2018-01-12,0.2948,0.1,107.17,0.85,0.0,0.08,3.53,5.16,96.03,3.05,corn,317,0.302,0.2862,0.2867,0.19,120.67,1.42,0.1,0.73,2.32,7.76,97.33,2.8,12,2018,742,0.302,0.2862,0.2867,0.0,0.1
2018-01-13,0.289,0.18,242.26,1.36,0.0,0.35,2.41,6.3,87.19,3.3,corn,317,0.2948,0.2921,0.2909,0.1,107.17,0.85,0.0,0.08,3.53,5.16,96.03,3.05,13,2018,743,0.2948,0.2921,0.2909,0.0,0.0
2018-01-14,0.2823,0.45,331.67,3.9,0.0,5.74,1.17,5.21,79.6,3.55,corn,317,0.289,0.302,0.285,0.18,242.26,1.36,0.0,0.35,2.41,6.3,87.19,3.3,14,2018,744,0.289,0.302,0.285,0.0,0.0
2018-01-15,0.2932,0.1,583.07,0.99,9.0,0.0,0.83,7.55,86.47,3.8,corn,317,0.2823,0.2948,0.2778,0.45,331.67,3.9,0.0,5.74,1.17,5.21,79.6,3.55,15,2018,745,0.2823,0.2948,0.2778,9.0,0.0
2018-01-16,0.325,0.31,485.38,2.73,7.4,2.12,1.91,6.86,82.98,4.05,corn,317,0.2932,0.289,0.2796,0.1,583.07,0.99,9.0,0.0,0.83,7.55,86.47,3.8,16,2018,746,0.2932,0.289,0.2796,7.4,9.0
2018-01-17,0.3272,0.28,493.77,2.22,6.4,1.81,1.02,5.24,81.97,4.3,corn,317,0.325,0.2823,0.3126,0.31,485.38,2.73,7.4,2.12,1.91,6.86,82.98,4.05,17,2018,747,0.325,0.2823,0.3126,6.4,7.4
2018-01-18,0.3265,0.21,649.06,1.62,8.4,0.46,0.52,10.54,84.09,3.8875,corn,317,0.3272,0.2932,0.3259,0.28,493.77,2.22,6.4,1.81,1.02,5.24,81.97,4.3,18,2018,748,0.3272,0.2932,0.3259,8.4,6.4
2018-01-19,0.3306,0.4,337.7,3.57,2.7,3.72,0.9,5.49,88.54,3.475,corn,317,0.3265,0.325,0.325,0.21,649.06,1.62,8.4,0.46,0.52,10.54,84.09,3.8875,19,2018,749,0.3265,0.325,0.325,2.7,8.4
2018-01-20,0.3217,0.14,241.98,1.3,2.4,0.09,0.57,3.58,94.47,3.0625,corn,317,0.3306,0.3272,0.3205,0.4,337.7,3.57,2.7,3.72,0.9,5.49,88.54,3.475,20,2018,750,0.3306,0.3272,0.3205,2.4,2.7
2018-01-21,0.3162,0.49,249.07,4.49,2.6,5.05,0.2,6.02,88.78,2.65,corn,317,0.3217,0.3265,0.3293,0.14,241.98,1.3,2.4,0.09,0.57,3.58,94.47,3.0625,21,2018,751,0.3217,0.3265,0.3293,2.6,2.4
2018-01-22,0.3172,0.4,318.23,2.83,0.0,1.01,1.78,8.42,90.28,2.2375,corn,317,0.3162,0.3306,0.3242,0.49,249.07,4.49,2.6,5.05,0.2,6.02,88.78,2.65,22,2018,752,0.3162,0.3306,0.3242,0.0,2.6
2018-01-23,0.304,0.37,454.99,2.71,0.6,1.03,5.34,11.0,85.66,1.825,corn,317,0.3172,0.3217,0.3234,0.4,318.23,2.83,0.0,1.01,1.78,8.42,90.28,2.2375,23,2018,753,0.3172,0.3217,0.3234,0.6,0.0
2018-01-24,0.2997,0.29,667.39,1.62,1.5,0.42,7.86,14.0,81.9,1.4125,corn,317,0.304,0.3162,0.3081,0.37,454.99,2.71,0.6,1.03,5.34,11.0,85.66,1.825,24,2018,754,0.304,0.3162,0.3081,1.5,0.6
2018-01-25,0.3003,0.25,311.24,1.97,0.2,0.04,5.65,9.24,89.83,1.0,corn,317,0.2997,0.3172,0.3027,0.29,667.39,1.62,1.5,0.42,7.86,14.0,81.9,1.4125,25,2018,755,0.2997,0.3172,0.3027,0.2,1.5
2018-01-26,0.2934,0.36,134.01,2.69,0.0,1.01,1.63,7.29,95.16,1.075,corn,317,0.3003,0.304,0.308,0.25,311.24,1.97,0.2,0.04,5.65,9.24,89.83,1.0,26,2018,756,0.3003,0.304,0.308,0.0,0.2
2018-01-27,0.2883,0.46,395.63,3.45,1.8,3.56,2.83,7.34,85.32,1.15,corn,317,0.2934,0.2997,0.3183,0.36,134.01,2.69,0.0,1.01,1.63,7.29,95.16,1.075,27,2018,757,0.2934,0.2997,0.3183,1.8,0.0
2018-01-28,0.2984,0.36,556.36,2.57,0.0,0.93,5.62,11.12,90.58,1.225,corn,317,0.2883,0.3003,0.3043,0.46,395.63,3.45,1.8,3.56,2.83,7.34,85.32,1.15,28,2018,758,0.2883,0.3003,0.3043,0.0,1.8
2018-01-29,0.299,0.16,582.19,1.2,4.7,0.0,2.7,10.67,85.01,1.3,corn,317,0.2984,0.2934,0.2995,0.36,556.36,2.57,0.0,0.93,5.62,11.12,90.58,1.225,29,2018,759,0.2984,0.2934,0.2995,4.7,0.0
2018-01-30,0.3078,0.58,241.44,4.58,3.8,5.68,0.34,7.15,91.57,1.375,corn,317,0.299,0.2883,0.3002,0.16,582.19,1.2,4.7,0.0,2.7,10.67,85.01,1.3,30,2018,760,0.299,0.2883,0.3002,3.8,4.7
2018-01-31,0.3245,0.1,526.41,0.79,11.5,0.03,1.73,9.61,91.22,1.45,corn,317,0.3078,0.2984,0.3088,0.58,241.44,4.58,3.8,5.68,0.34,7.15,91.57,1.375,31,2018,761,0.3078,0.2984,0.3088,11.5,3.8
2018-02-01,0.3192,0.28,423.4,2.26,5.7,1.88,0.67,4.82,88.11,1.525,corn,317,0.3245,0.299,0.3007,0.1,526.41,0.79,11.5,0.03,1.73,9.61,91.22,1.45,32,2018,762,0.3245,0.299,0.3007,5.7,11.5
2018-02-02,0.3214,0.37,303.06,3.13,1.1,1.82,0.92,6.45,89.15,1.6,corn,317,0.3192,0.3078,0.292,0.28,423.4,2.26,5.7,1.88,0.67,4.82,88.11,1.525,33,2018,763,0.3192,0.3078,0.292,1.1,5.7
2018-02-03,0.3097,0.46,231.43,3.72,0.3,1.41,-0.78,5.53,91.33,1.6,corn,317,0.3214,0.3245,0.2855,0.37,303.06,3.13,1.1,1.82,0.92,6.45,89.15,1.6,34,2018,764,0.3214,0.3245,0.2855,0.3,1.1
2018-02-04,0.3014,0.32,364.31,3.1,0.6,1.81,-0.63,2.41,81.55,1.6,corn,317,0.3097,0.3192,0.287,0.46,231.43,3.72,0.3,1.41,-0.78,5.53,91.33,1.6,35,2018,765,0.3097,0.3192,0.287,0.6,0.3
2018-02-05,0.2973,0.71,370.67,6.66,0.0,6.61,-2.77,3.65,81.44,1.6,corn,317,0.3014,0.3214,0.303,0.32,364.31,3.1,0.6,1.81,-0.63,2.41,81.55,1.6,36,2018,766,0.3014,0.3214,0.303,0.0,0.6
2018-02-06,0.273,0.49,303.08,5.04,0.0,4.0,-4.55,0.72,79.64,1.6,corn,317,0.2973,0.3097,0.3007,0.71,370.67,6.66,0.0,6.61,-2.77,3.65,81.44,1.6,37,2018,767,0.2973,0.3097,0.3007,0.0,0.0
2018-02-07,0.2436,0.76,198.39,8.14,0.0,8.31,-6.71,1.67,75.31,1.6,corn,317,0.273,0.3014,0.3028,0.49,303.08,5.04,0.0,4.0,-4.55,0.72,79.64,1.6,38,2018,768,0.273,0.3014,0.3028,0.0,0.0
2018-02-08,0.174,0.77,171.56,8.15,0.0,7.15,-8.46,3.43,80.26,1.6,corn,317,0.2436,0.2973,0.318,0.76,198.39,8.14,0.0,8.31,-6.71,1.67,75.31,1.6,39,2018,769,0.2436,0.2973,0.318,0.0,0.0
2018-02-09,0.168,0.58,366.42,5.46,0.7,4.73,-2.79,2.62,78.37,1.6,corn,317,0.174,0.273,0.3204,0.77,171.56,8.15,0.0,7.15,-8.46,3.43,80.26,1.6,40,2018,770,0.174,0.273,0.3204,0.7,0.0
2018-02-10,0.2285,0.38,310.91,3.32,4.5,2.34,0.7,6.13,87.12,1.6,corn,317,0.168,0.2436,0.3186,0.58,366.42,5.46,0.7,4.73,-2.79,2.62,78.37,1.6,41,2018,771,0.168,0.2436,0.3186,4.5,0.7
2018-02-11,0.3258,0.58,541.31,4.33,2.5,2.9,0.62,7.47,84.89,1.55,corn,317,0.2285,0.174,0.3187,0.38,310.91,3.32,4.5,2.34,0.7,6.13,87.12,1.6,42,2018,772,0.2285,0.174,0.3187,2.5,4.5
2018-02-12,0.3164,0.8,356.36,7.11,0.0,6.91,-1.26,5.78,80.01,1.5,corn,317,0.3258,0.168,0.3235,0.58,541.31,4.33,2.5,2.9,0.62,7.47,84.89,1.55,43,2018,773,0.3258,0.168,0.3235,0.0,2.5
2018-02-13,0.2955,1.0,360.86,8.88,0.0,8.74,-1.68,6.31,71.57,1.45,corn,317,0.3164,0.2285,0.3123,0.8,356.36,7.11,0.0,6.91,-1.26,5.78,80.01,1.5,44,2018,774,0.3164,0.2285,0.3123,0.0,0.0
2018-02-14,0.2754,1.04,394.63,9.24,4.5,8.9,-2.53,5.72,62.09,1.4,corn,317,0.2955,0.3258,0.3149,1.0,360.86,8.88,0.0,8.74,-1.68,6.31,71.57,1.45,45,2018,775,0.2955,0.3258,0.3149,4.5,0.0
2018-02-15,0.3145,0.22,371.26,1.81,1.1,0.51,-0.66,8.38,91.91,1.35,corn,317,0.2754,0.3164,0.3106,1.04,394.63,9.24,4.5,8.9,-2.53,5.72,62.09,1.4,46,2018,776,0.2754,0.3164,0.3106,1.1,4.5
2018-02-16,0.3082,1.04,227.7,9.05,0.0,8.68,-3.03,8.44,84.1,1.3,corn,317,0.3145,0.2955,0.2984,0.22,371.26,1.81,1.1,0.51,-0.66,8.38,91.91,1.35,47,2018,777,0.3145,0.2955,0.2984,0.0,1.1
2018-02-17,0.2984,0.7,163.74,6.27,0.0,4.74,-4.74,6.5,83.1,1.25,corn,317,0.3082,0.2754,0.2898,1.04,227.7,9.05,0.0,8.68,-3.03,8.44,84.1,1.3,48,2018,778,0.3082,0.2754,0.2898,0.0,0.0
2018-02-18,0.2842,1.03,187.4,9.35,0.0,8.51,-4.67,7.38,82.35,1.2,corn,317,0.2984,0.3145,0.2862,0.7,163.74,6.27,0.0,4.74,-4.74,6.5,83.1,1.25,49,2018,779,0.2984,0.3145,0.2862,0.0,0.0
2018-02-19,0.2881,0.51,162.37,4.38,0.0,1.45,-2.66,4.0,82.03,1.175,corn,317,0.2842,0.3082,0.2921,1.03,187.4,9.35,0.0,8.51,-4.67,7.38,82.35,1.2,50,2018,780,0.2842,0.3082,0.2921,0.0,0.0
2018-02-20,0.2859,0.69,198.31,6.52,0.0,4.59,-4.39,5.22,80.16,1.15,corn,317,0.2881,0.2984,0.302,0.51,162.37,4.38,0.0,1.45,-2.66,4.0,82.03,1.175,51,2018,781,0.2881,0.2984,0.302,0.0,0.0
2018-02-21,0.2722,1.06,264.98,10.04,0.0,9.19,-4.32,4.66,75.65,1.125,corn,317,0.2859,0.2842,0.2948,0.69,198.31,6.52,0.0,4.59,-4.39,5.22,80.16,1.15,52,2018,782,0.2859,0.2842,0.2948,0.0,0.0
2018-02-22,0.2611,1.16,383.92,10.7,0.0,9.36,-3.52,4.99,70.87,1.1,corn,317,0.2722,0.2881,0.289,1.06,264.98,10.04,0.0,9.19,-4.32,4.66,75.65,1.125,53,2018,783,0.2722,0.2881,0.289,0.0,0.0
2018-02-23,0.253,1.14,443.7,10.99,0.0,8.94,-3.44,3.38,68.72,1.075,corn,317,0.2611,0.2859,0.2823,1.16,383.92,10.7,0.0,9.36,-3.52,4.99,70.87,1.1,54,2018,784,0.2611,0.2859,0.2823,0.0,0.0
2018-02-24,0.2211,1.09,551.02,10.62,0.0,9.28,-4.27,3.62,55.16,1.05,corn,317,0.253,0.2722,0.2932,1.14,443.7,10.99,0.0,8.94,-3.44,3.38,68.72,1.075,55,2018,785,0.253,0.2722,0.2932,0.0,0.0
2018-02-25,0.1628,1.14,493.56,11.69,0.0,9.63,-5.28,1.1,54.35,1.025,corn,317,0.2211,0.2611,0.325,1.09,551.02,10.62,0.0,9.28,-4.27,3.62,55.16,1.05,56,2018,786,0.2211,0.2611,0.325,0.0,0.0
2018-02-26,0.1225,0.74,438.36,8.09,0.0,5.8,-5.69,0.06,68.68,1.0,corn,317,0.1628,0.253,0.3272,1.14,493.56,11.69,0.0,9.63,-5.28,1.1,54.35,1.025,57,2018,787,0.1628,0.253,0.3272,0.0,0.0
2018-02-27,0.1099,0.94,331.22,11.26,0.0,8.93,-8.49,0.05,69.21,0.8875,corn,317,0.1225,0.2211,0.3265,0.74,438.36,8.09,0.0,5.8,-5.69,0.06,68.68,1.0,58,2018,788,0.1225,0.2211,0.3265,0.0,0.0
2018-02-28,0.0984,0.86,562.8,10.46,0.0,8.49,-9.5,-3.25,62.78,0.775,corn,317,0.1099,0.1628,0.3306,0.94,331.22,11.26,0.0,8.93,-8.49,0.05,69.21,0.8875,59,2018,789,0.1099,0.1628,0.3306,0.0,0.0
2018-03-01,0.0954,0.82,782.55,9.2,0.0,6.58,-7.86,0.04,46.96,0.6625,corn,317,0.0984,0.1225,0.3217,0.86,562.8,10.46,0.0,8.49,-9.5,-3.25,62.78,0.775,60,2018,790,0.0984,0.1225,0.3217,0.0,0.0
2018-03-02,0.0973,0.67,639.14,7.25,1.5,3.86,-7.27,-0.18,54.81,0.55,corn,317,0.0954,0.1099,0.3162,0.82,782.55,9.2,0.0,6.58,-7.86,0.04,46.96,0.6625,61,2018,791,0.0954,0.1099,0.3162,1.5,0.0
2018-03-03,0.11,0.65,391.62,6.33,0.0,2.85,-4.15,1.41,74.57,0.4375,corn,317,0.0973,0.0984,0.3172,0.67,639.14,7.25,1.5,3.86,-7.27,-0.18,54.81,0.55,62,2018,792,0.0973,0.0984,0.3172,0.0,1.5
2018-03-04,0.1614,1.13,345.17,8.84,1.5,3.68,-1.19,11.17,78.4,0.325,corn,317,0.11,0.0954,0.304,0.65,391.62,6.33,0.0,2.85,-4.15,1.41,74.57,0.4375,63,2018,793,0.11,0.0954,0.304,1.5,0.0
2018-03-05,0.2503,1.43,319.11,10.56,0.0,8.21,1.91,12.29,77.59,0.2125,corn,317,0.1614,0.0973,0.2997,1.13,345.17,8.84,1.5,3.68,-1.19,11.17,78.4,0.325,64,2018,794,0.1614,0.0973,0.2997,0.0,1.5
2018-03-06,0.2484,1.0,195.63,7.62,0.0,2.63,-0.81,11.76,80.58,0.1,corn,317,0.2503,0.11,0.3003,1.43,319.11,10.56,0.0,8.21,1.91,12.29,77.59,0.2125,65,2018,795,0.2503,0.11,0.3003,0.0,0.0
2018-03-07,0.2497,0.76,234.16,6.08,2.0,1.74,-1.06,10.29,87.94,0.2,corn,317,0.2484,0.1614,0.2934,1.0,195.63,7.62,0.0,2.63,-0.81,11.76,80.58,0.1,66,2018,796,0.2484,0.1614,0.2934,2.0,0.0
2018-03-08,0.2765,0.57,489.72,4.47,3.6,3.0,1.51,8.23,84.56,0.3,corn,317,0.2497,0.2503,0.2883,0.76,234.16,6.08,2.0,1.74,-1.06,10.29,87.94,0.2,67,2018,797,0.2497,0.2503,0.2883,3.6,2.0
2018-03-09,0.3001,1.2,283.68,9.22,6.5,4.76,1.37,10.72,83.0,0.4,corn,317,0.2765,0.2484,0.2984,0.57,489.72,4.47,3.6,3.0,1.51,8.23,84.56,0.3,68,2018,798,0.2765,0.2484,0.2984,6.5,3.6
2018-03-10,0.3058,0.97,322.35,6.54,1.0,0.86,7.08,15.76,85.84,0.5,corn,317,0.3001,0.2497,0.299,1.2,283.68,9.22,6.5,4.76,1.37,10.72,83.0,0.4,69,2018,799,0.3001,0.2497,0.299,1.0,6.5
2018-03-11,0.2934,0.8,287.79,5.33,0.3,2.04,6.14,15.39,85.84,0.6,corn,317,0.3058,0.2765,0.3078,0.97,322.35,6.54,1.0,0.86,7.08,15.76,85.84,0.5,70,2018,800,0.3058,0.2765,0.3078,0.3,1.0
2018-03-12,0.2887,1.12,304.04,7.77,7.2,3.67,6.71,15.04,82.87,0.7,corn,317,0.2934,0.3001,0.3245,0.8,287.79,5.33,0.3,2.04,6.14,15.39,85.84,0.6,71,2018,801,0.2934,0.3001,0.3245,7.2,0.3
2018-03-13,0.3112,0.28,357.33,2.21,3.0,0.02,4.07,9.03,92.64,0.8,corn,317,0.2887,0.3058,0.3192,1.12,304.04,7.77,7.2,3.67,6.71,15.04,82.87,0.7,72,2018,802,0.2887,0.3058,0.3192,3.0,7.2
2018-03-14,0.2974,1.69,258.09,12.96,0.0,7.94,-0.09,11.16,79.99,0.9,corn,317,0.3112,0.2934,0.3214,0.28,357.33,2.21,3.0,0.02,4.07,9.03,92.64,0.8,73,2018,803,0.3112,0.2934,0.3214,0.0,3.0
2018-03-15,0.2855,1.07,463.72,7.97,4.2,4.05,3.16,11.31,71.93,0.9375,corn,317,0.2974,0.2887,0.3097,1.69,258.09,12.96,0.0,7.94,-0.09,11.16,79.99,0.9,74,2018,804,0.2974,0.2887,0.3097,4.2,0.0
2018-03-16,0.2975,0.32,433.85,2.45,0.9,0.07,-0.03,6.64,89.62,0.975,corn,317,0.2855,0.3112,0.3014,1.07,463.72,7.97,4.2,4.05,3.16,11.31,71.93,0.9375,75,2018,805,0.2855,0.3112,0.3014,0.9,4.2
2018-03-17,0.2808,0.45,766.06,4.65,0.0,0.01,-2.96,-0.11,66.33,1.0125,corn,317,0.2975,0.2974,0.2973,0.32,433.85,2.45,0.9,0.07,-0.03,6.64,89.62,0.975,76,2018,806,0.2975,0.2974,0.2973,0.0,0.9
2018-03-18,0.2622,0.61,669.74,6.85,0.0,2.37,-3.27,0.75,49.67,1.05,corn,317,0.2808,0.2855,0.273,0.45,766.06,4.65,0.0,0.01,-2.96,-0.11,66.33,1.0125,77,2018,807,0.2808,0.2855,0.273,0.0,0.0
2018-03-19,0.2533,1.71,438.61,16.74,0.0,10.66,-4.7,4.46,45.04,1.0875,corn,317,0.2622,0.2975,0.2436,0.61,669.74,6.85,0.0,2.37,-3.27,0.75,49.67,1.05,78,2018,808,0.2622,0.2975,0.2436,0.0,0.0
2018-03-20,0.254,1.99,396.07,16.87,0.0,10.05,-4.21,9.14,61.1,1.125,corn,317,0.2533,0.2808,0.174,1.71,438.61,16.74,0.0,10.66,-4.7,4.46,45.04,1.0875,79,2018,809,0.2533,0.2808,0.174,0.0,0.0
2018-03-21,0.2529,1.01,225.62,8.69,2.2,3.16,-3.01,7.47,77.42,1.1625,corn,317,0.254,0.2622,0.168,1.99,396.07,16.87,0.0,10.05,-4.21,9.14,61.1,1.125,80,2018,810,0.254,0.2622,0.168,2.2,0.0
2018-03-22,0.2608,0.56,341.89,4.3,0.8,0.9,2.9,9.77,87.13,1.2,corn,317,0.2529,0.2533,0.2285,1.01,225.62,8.69,2.2,3.16,-3.01,7.47,77.42,1.1625,81,2018,811,0.2529,0.2533,0.2285,0.8,2.2
