date,VWC5,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,DOY,year,date_encoded,VWC5_imputed,VWC5_lag_imputed,VWC5_lag3_imputed,VWC5_lag40_imputed,rd_imputed,rd_lag_imputed
2017-04-18,0.3154,2.22,291.2,17.3,0.6,9.72,-0.94,10.97,71.01,2.8625,grass,409,0.3174,0.1646,0.3753,2.12,370.54,16.18,0.4,7.3,0.67,11.73,75.51,3.075,108,2017,473,0.3154,0.3174,0.1646,0.3753,0.6,0.4
2017-04-19,0.2916,2.21,265.61,18.21,0.0,8.81,-2.13,9.17,61.6,2.65,grass,409,0.3154,0.1876,,2.22,291.2,17.3,0.6,9.72,-0.94,10.97,71.01,2.8625,109,2017,474,0.2916,0.3154,0.1876,0.3715,0.0,0.6
2017-04-20,0.2685,2.93,153.22,22.62,0.0,13.01,-4.0,12.65,60.43,2.4375,grass,409,0.2916,0.3174,,2.21,265.61,18.21,0.0,8.81,-2.13,9.17,61.6,2.65,110,2017,475,0.2685,0.2916,0.3174,0.3714,0.0,0.0
2017-04-21,0.2518,1.31,365.63,9.0,3.0,0.64,4.89,15.27,70.78,2.225,grass,409,0.2685,0.3154,,2.93,153.22,22.62,0.0,13.01,-4.0,12.65,60.43,2.4375,111,2017,476,0.2518,0.2685,0.3154,0.3705,3.0,0.0
2017-04-22,0.2604,1.87,374.67,13.62,0.0,5.14,3.03,11.36,70.54,2.0125,grass,409,0.2518,0.2916,,1.31,365.63,9.0,3.0,0.64,4.89,15.27,70.78,2.225,112,2017,477,0.2604,0.2518,0.2916,0.3688,0.0,3.0
2017-04-23,0.2541,1.72,257.24,13.1,0.0,4.95,0.94,11.25,74.06,1.8,grass,409,0.2604,0.2685,,1.87,374.67,13.62,0.0,5.14,3.03,11.36,70.54,2.0125,113,2017,478,0.2541,0.2604,0.2685,0.3665,0.0,0.0
2017-04-24,0.2414,1.91,386.74,13.3,1.5,3.41,1.33,14.99,70.75,1.8875,grass,409,0.2541,0.2518,,1.72,257.24,13.1,0.0,4.95,0.94,11.25,74.06,1.8,114,2017,479,0.2414,0.2541,0.2518,0.3634,1.5,0.0
2017-04-25,0.2331,2.69,396.38,20.9,0.4,10.78,-0.26,10.81,72.94,1.975,grass,409,0.2414,0.2604,,1.91,386.74,13.3,1.5,3.41,1.33,14.99,70.75,1.8875,115,2017,480,0.2331,0.2414,0.2604,0.3596,0.4,1.5
2017-04-26,0.2242,2.44,223.69,18.24,0.0,8.18,-0.5,11.42,72.94,2.0625,grass,409,0.2331,0.2541,,2.69,396.38,20.9,0.4,10.78,-0.26,10.81,72.94,1.975,116,2017,481,0.2242,0.2331,0.2541,0.3553,0.0,0.4
2017-04-27,0.2134,2.09,236.89,16.39,0.0,7.85,-2.59,11.86,68.36,2.15,grass,409,0.2242,0.2414,0.4165,2.44,223.69,18.24,0.0,8.18,-0.5,11.42,72.94,2.0625,117,2017,482,0.2134,0.2242,0.2414,0.4165,0.0,0.0
2017-04-28,0.2055,1.66,263.04,12.15,0.7,4.22,0.92,12.24,75.31,2.2375,grass,409,0.2134,0.2331,0.3641,2.09,236.89,16.39,0.0,7.85,-2.59,11.86,68.36,2.15,118,2017,483,0.2055,0.2134,0.2331,0.3641,0.7,0.0
2017-04-29,0.1997,2.37,164.1,17.17,0.0,7.91,0.0,13.71,66.56,2.325,grass,409,0.2055,0.2242,0.1335,1.66,263.04,12.15,0.7,4.22,0.92,12.24,75.31,2.2375,119,2017,484,0.1997,0.2055,0.2242,0.1335,0.0,0.7
2017-04-30,0.1953,3.73,506.4,23.94,1.9,12.11,3.26,19.16,47.51,2.4125,grass,409,0.1997,0.2134,0.4051,2.37,164.1,17.17,0.0,7.91,0.0,13.71,66.56,2.325,120,2017,485,0.1953,0.1997,0.2134,0.4051,1.9,0.0
2017-05-01,0.1922,1.14,248.69,7.44,0.8,0.34,6.37,13.21,75.67,2.5,grass,409,0.1953,0.2055,,3.73,506.4,23.94,1.9,12.11,3.26,19.16,47.51,2.4125,121,2017,486,0.1922,0.1953,0.2055,0.3261,0.8,1.9
2017-05-02,0.1938,1.24,212.94,8.5,4.5,1.55,5.13,15.18,87.93,2.6875,grass,409,0.1922,0.1997,,1.14,248.69,7.44,0.8,0.34,6.37,13.21,75.67,2.5,122,2017,487,0.1938,0.1922,0.1997,0.3192,4.5,0.8
2017-05-03,0.2161,1.43,270.84,9.56,2.7,1.9,7.44,15.46,83.53,2.875,grass,409,0.1938,0.1953,,1.24,212.94,8.5,4.5,1.55,5.13,15.18,87.93,2.6875,123,2017,488,0.2161,0.1938,0.1953,0.3122,2.7,4.5
2017-05-04,0.2602,1.88,423.74,12.62,0.5,2.17,7.88,14.79,79.18,3.0625,grass,409,0.2161,0.1922,,1.43,270.84,9.56,2.7,1.9,7.44,15.46,83.53,2.875,124,2017,489,0.2602,0.2161,0.1922,0.305,0.5,2.7
2017-05-05,0.2509,0.92,291.53,6.55,0.0,0.38,5.31,11.93,86.44,3.25,grass,409,0.2602,0.1938,,1.88,423.74,12.62,0.5,2.17,7.88,14.79,79.18,3.0625,125,2017,490,0.2509,0.2602,0.1938,0.2977,0.0,0.5
2017-05-06,0.2432,3.79,351.49,24.05,0.0,10.95,5.58,19.9,72.73,3.4375,grass,409,0.2509,0.2161,,0.92,291.53,6.55,0.0,0.38,5.31,11.93,86.44,3.25,126,2017,491,0.2432,0.2509,0.2161,0.2906,0.0,0.0
2017-05-07,0.2306,1.74,316.22,11.24,0.0,2.36,7.79,17.0,79.17,3.625,grass,409,0.2432,0.2602,,3.79,351.49,24.05,0.0,10.95,5.58,19.9,72.73,3.4375,127,2017,492,0.2306,0.2432,0.2602,0.2835,0.0,0.0
2017-05-08,0.2195,1.56,305.07,10.72,0.0,3.96,3.92,15.68,71.98,3.8125,grass,409,0.2306,0.2509,,1.74,316.22,11.24,0.0,2.36,7.79,17.0,79.17,3.625,128,2017,493,0.2195,0.2306,0.2509,0.2766,0.0,0.0
2017-05-09,0.2099,3.02,204.92,21.77,0.0,10.23,0.57,14.48,65.99,4.0,grass,409,0.2195,0.2432,,1.56,305.07,10.72,0.0,3.96,3.92,15.68,71.98,3.8125,129,2017,494,0.2099,0.2195,0.2432,0.27,0.0,0.0
2017-05-10,0.201,3.9,151.71,27.05,0.0,13.99,-0.62,16.98,63.77,3.9375,grass,409,0.2099,0.2306,,3.02,204.92,21.77,0.0,10.23,0.57,14.48,65.99,4.0,130,2017,495,0.201,0.2099,0.2306,0.2638,0.0,0.0
2017-05-11,0.1944,3.42,281.01,20.57,3.8,8.77,5.2,23.47,65.59,3.875,grass,409,0.201,0.2195,,3.9,151.71,27.05,0.0,13.99,-0.62,16.98,63.77,3.9375,131,2017,496,0.1944,0.201,0.2195,0.2579,3.8,0.0
2017-05-12,0.1928,2.69,290.64,15.83,2.8,4.42,11.56,22.4,76.0,3.8125,grass,409,0.1944,0.2099,,3.42,281.01,20.57,3.8,8.77,5.2,23.47,65.59,3.875,132,2017,497,0.1928,0.1944,0.2099,0.2524,2.8,3.8
2017-05-13,0.1923,2.83,281.09,16.95,1.1,4.94,9.58,21.96,80.62,3.75,grass,409,0.1928,0.201,,2.69,290.64,15.83,2.8,4.42,11.56,22.4,76.0,3.8125,133,2017,498,0.1923,0.1928,0.201,0.2474,1.1,2.8
2017-05-14,0.1897,3.06,303.07,18.69,0.6,7.57,6.97,21.83,71.31,3.6875,grass,409,0.1923,0.1944,,2.83,281.09,16.95,1.1,4.94,9.58,21.96,80.62,3.75,134,2017,499,0.1897,0.1923,0.1944,0.2429,0.6,1.1
2017-05-15,0.1862,4.36,213.44,26.02,0.0,11.57,4.25,22.4,59.11,3.625,grass,409,0.1897,0.1928,0.1796,3.06,303.07,18.69,0.6,7.57,6.97,21.83,71.31,3.6875,135,2017,500,0.1862,0.1897,0.1928,0.1796,0.0,0.6
2017-05-16,0.1844,2.88,236.14,15.22,0.0,2.6,15.38,27.42,61.03,3.5625,grass,409,0.1862,0.1923,0.1756,4.36,213.44,26.02,0.0,11.57,4.25,22.4,59.11,3.625,136,2017,501,0.1844,0.1862,0.1923,0.1756,0.0,0.0
2017-05-17,0.1832,4.87,284.96,25.27,3.2,11.03,14.63,29.98,52.36,3.5,grass,409,0.1844,0.1897,0.166,2.88,236.14,15.22,0.0,2.6,15.38,27.42,61.03,3.5625,137,2017,502,0.1832,0.1844,0.1897,0.166,3.2,0.0
2017-05-18,0.18,1.53,266.46,8.87,1.5,1.0,15.39,21.43,83.16,3.4625,grass,409,0.1832,0.1862,0.1675,4.87,284.96,25.27,3.2,11.03,14.63,29.98,52.36,3.5,138,2017,503,0.18,0.1832,0.1862,0.1675,1.5,3.2
2017-05-19,0.1824,1.21,383.29,7.72,1.4,0.41,9.87,16.6,81.87,3.425,grass,409,0.18,0.1844,0.1669,1.53,266.46,8.87,1.5,1.0,15.39,21.43,83.16,3.4625,139,2017,504,0.1824,0.18,0.1844,0.1669,1.4,1.5
2017-05-20,0.1846,3.26,269.76,20.59,0.0,8.78,6.95,17.91,73.26,3.3875,grass,409,0.1824,0.1832,0.1657,1.21,383.29,7.72,1.4,0.41,9.87,16.6,81.87,3.425,140,2017,505,0.1846,0.1824,0.1832,0.1657,0.0,1.4
2017-05-21,0.1834,3.65,151.74,22.36,0.0,10.66,5.54,21.1,63.35,3.35,grass,409,0.1846,0.18,0.1647,3.26,269.76,20.59,0.0,8.78,6.95,17.91,73.26,3.3875,141,2017,506,0.1834,0.1846,0.18,0.1647,0.0,0.0
2017-05-22,0.1819,4.6,196.14,26.06,0.0,11.82,8.3,25.41,58.36,3.3125,grass,409,0.1834,0.1824,0.163,3.65,151.74,22.36,0.0,10.66,5.54,21.1,63.35,3.35,142,2017,507,0.1819,0.1834,0.1824,0.163,0.0,0.0
2017-05-23,0.1791,4.27,317.61,24.75,0.0,11.48,10.58,23.68,61.8,3.275,grass,409,0.1819,0.1846,0.1647,4.6,196.14,26.06,0.0,11.82,8.3,25.41,58.36,3.3125,143,2017,508,0.1791,0.1819,0.1846,0.1647,0.0,0.0
2017-05-24,0.1752,3.33,258.09,19.02,0.0,6.64,9.24,23.6,71.98,3.2375,grass,409,0.1791,0.1834,0.1628,4.27,317.61,24.75,0.0,11.48,10.58,23.68,61.8,3.275,144,2017,509,0.1752,0.1791,0.1834,0.1628,0.0,0.0
2017-05-25,0.1737,4.78,217.41,27.69,0.0,13.0,8.55,24.79,69.22,3.2,grass,409,0.1752,0.1819,0.1646,3.33,258.09,19.02,0.0,6.64,9.24,23.6,71.98,3.2375,145,2017,510,0.1737,0.1752,0.1819,0.1646,0.0,0.0
2017-05-26,0.1716,5.35,309.92,28.85,0.0,14.54,11.61,27.75,57.99,3.025,grass,409,0.1737,0.1791,0.1876,4.78,217.41,27.69,0.0,13.0,8.55,24.79,69.22,3.2,146,2017,511,0.1716,0.1737,0.1791,0.1876,0.0,0.0
2017-05-27,0.1692,5.55,315.11,28.61,2.2,14.29,13.71,32.22,53.11,2.85,grass,409,0.1716,0.1752,0.3174,5.35,309.92,28.85,0.0,14.54,11.61,27.75,57.99,3.025,147,2017,512,0.1692,0.1716,0.1752,0.3174,2.2,0.0
2017-05-28,0.1656,4.17,200.96,22.37,0.0,8.9,15.44,27.92,67.87,2.675,grass,409,0.1692,0.1737,0.3154,5.55,315.11,28.61,2.2,14.29,13.71,32.22,53.11,2.85,148,2017,513,0.1656,0.1692,0.1737,0.3154,0.0,2.2
2017-05-29,0.1636,4.47,265.17,23.52,1.2,9.34,15.76,32.48,66.5,2.5,grass,409,0.1656,0.1716,0.2916,4.17,200.96,22.37,0.0,8.9,15.44,27.92,67.87,2.675,149,2017,514,0.1636,0.1656,0.1716,0.2916,1.2,0.0
2017-05-30,0.159,3.07,381.23,17.01,0.0,5.08,13.07,24.52,71.78,2.325,grass,409,0.1636,0.1692,0.2685,4.47,265.17,23.52,1.2,9.34,15.76,32.48,66.5,2.5,150,2017,515,0.159,0.1636,0.1692,0.2685,0.0,1.2
2017-05-31,0.1576,3.5,265.4,18.6,0.0,8.28,11.11,23.84,68.04,2.15,grass,409,0.159,0.1656,0.2518,3.07,381.23,17.01,0.0,5.08,13.07,24.52,71.78,2.325,151,2017,516,0.1576,0.159,0.1656,0.2518,0.0,0.0
2017-06-01,0.1556,4.97,155.39,28.62,0.0,14.53,7.97,25.4,58.48,1.975,grass,409,0.1576,0.1636,0.2604,3.5,265.4,18.6,0.0,8.28,11.11,23.84,68.04,2.15,152,2017,517,0.1556,0.1576,0.1636,0.2604,0.0,0.0
2017-06-02,0.1531,4.45,169.96,23.69,0.0,9.25,11.44,28.92,55.45,1.8,grass,409,0.1556,0.159,0.2541,4.97,155.39,28.62,0.0,14.53,7.97,25.4,58.48,1.975,153,2017,518,0.1531,0.1556,0.159,0.2541,0.0,0.0
2017-06-03,0.2084,3.16,226.85,17.41,7.0,4.33,15.0,25.53,70.56,1.9125,grass,409,0.1531,0.1576,0.2414,4.45,169.96,23.69,0.0,9.25,11.44,28.92,55.45,1.8,154,2017,519,0.2084,0.1531,0.1576,0.2414,7.0,0.0
2017-06-04,0.2616,3.75,302.3,22.14,0.0,10.74,8.65,20.79,66.59,2.025,grass,409,0.2084,0.1556,0.2331,3.16,226.85,17.41,7.0,4.33,15.0,25.53,70.56,1.9125,155,2017,520,0.2616,0.2084,0.1556,0.2331,0.0,7.0
2017-06-05,0.2384,3.76,314.9,21.87,2.3,7.39,7.83,22.96,55.87,2.1375,grass,409,0.2616,0.1531,0.2242,3.75,302.3,22.14,0.0,10.74,8.65,20.79,66.59,2.025,156,2017,521,0.2384,0.2616,0.1531,0.2242,2.3,0.0
2017-06-06,0.2509,2.47,625.3,14.63,5.3,4.91,11.94,18.49,68.19,2.25,grass,409,0.2384,0.2084,0.2134,3.76,314.9,21.87,2.3,7.39,7.83,22.96,55.87,2.1375,157,2017,522,0.2509,0.2384,0.2084,0.2134,5.3,2.3
2017-06-07,0.2783,2.32,648.96,14.32,3.9,5.91,10.92,18.38,66.85,2.3625,grass,409,0.2509,0.2616,0.2055,2.47,625.3,14.63,5.3,4.91,11.94,18.49,68.19,2.25,158,2017,523,0.2783,0.2509,0.2616,0.2055,3.9,5.3
2017-06-08,0.2811,3.3,398.65,18.84,4.9,5.13,11.89,24.25,66.14,2.475,grass,409,0.2783,0.2384,0.1997,2.32,648.96,14.32,3.9,5.91,10.92,18.38,66.85,2.3625,159,2017,524,0.2811,0.2783,0.2384,0.1997,4.9,3.9
2017-06-09,0.2958,2.7,334.4,15.91,5.9,6.81,11.09,20.65,74.35,2.5875,grass,409,0.2811,0.2509,0.1953,3.3,398.65,18.84,4.9,5.13,11.89,24.25,66.14,2.475,160,2017,525,0.2958,0.2811,0.2509,0.1953,5.9,4.9
2017-06-10,0.2898,4.46,264.54,25.47,0.0,11.95,9.89,24.3,67.12,2.7,grass,409,0.2958,0.2783,0.1922,2.7,334.4,15.91,5.9,6.81,11.09,20.65,74.35,2.5875,161,2017,526,0.2898,0.2958,0.2783,0.1922,0.0,5.9
2017-06-11,0.2661,3.52,312.07,18.98,0.0,4.77,13.74,28.55,61.29,2.7125,grass,409,0.2898,0.2811,0.1938,4.46,264.54,25.47,0.0,11.95,9.89,24.3,67.12,2.7,162,2017,527,0.2661,0.2898,0.2811,0.1938,0.0,0.0
2017-06-12,0.2452,1.87,458.12,11.03,0.0,2.98,12.98,18.18,67.51,2.725,grass,409,0.2661,0.2958,0.2161,3.52,312.07,18.98,0.0,4.77,13.74,28.55,61.29,2.7125,163,2017,528,0.2452,0.2661,0.2958,0.2161,0.0,0.0
2017-06-13,0.2299,2.61,247.68,15.56,0.0,6.9,9.39,20.6,70.93,2.7375,grass,409,0.2452,0.2898,0.2602,1.87,458.12,11.03,0.0,2.98,12.98,18.18,67.51,2.725,164,2017,529,0.2299,0.2452,0.2898,0.2602,0.0,0.0
2017-06-14,0.2181,5.16,182.51,29.45,0.0,14.77,7.62,25.04,61.32,2.75,grass,409,0.2299,0.2661,0.2509,2.61,247.68,15.56,0.0,6.9,9.39,20.6,70.93,2.7375,165,2017,530,0.2181,0.2299,0.2661,0.2509,0.0,0.0
2017-06-15,0.2069,4.44,340.58,23.88,0.0,10.6,12.89,28.93,58.1,2.7625,grass,409,0.2181,0.2452,0.2432,5.16,182.51,29.45,0.0,14.77,7.62,25.04,61.32,2.75,166,2017,531,0.2069,0.2181,0.2452,0.2432,0.0,0.0
2017-06-16,0.1948,2.22,381.77,13.21,0.0,4.03,9.56,19.51,69.33,2.775,grass,409,0.2069,0.2299,0.2306,4.44,340.58,23.88,0.0,10.6,12.89,28.93,58.1,2.7625,167,2017,532,0.1948,0.2069,0.2299,0.2306,0.0,0.0
2017-06-17,0.188,1.99,232.35,11.01,0.0,0.87,11.34,23.17,74.26,2.7875,grass,409,0.1948,0.2181,0.2195,2.22,381.77,13.21,0.0,4.03,9.56,19.51,69.33,2.775,168,2017,533,0.188,0.1948,0.2181,0.2195,0.0,0.0
2017-06-18,0.1862,4.71,120.54,25.42,0.0,13.1,11.13,28.21,70.4,2.8,grass,409,0.188,0.2069,0.2099,1.99,232.35,11.01,0.0,0.87,11.34,23.17,74.26,2.7875,169,2017,534,0.1862,0.188,0.2069,0.2099,0.0,0.0
2017-06-19,0.1821,5.64,157.15,29.06,0.0,15.03,14.41,31.57,58.57,2.7625,grass,409,0.1862,0.1948,0.201,4.71,120.54,25.42,0.0,13.1,11.13,28.21,70.4,2.8,170,2017,535,0.1821,0.1862,0.1948,0.201,0.0,0.0
2017-06-20,0.1771,4.99,317.75,25.96,0.0,11.31,15.78,29.95,64.52,2.725,grass,409,0.1821,0.188,0.1944,5.64,157.15,29.06,0.0,15.03,14.41,31.57,58.57,2.7625,171,2017,536,0.1771,0.1821,0.188,0.1944,0.0,0.0
2017-06-21,0.1711,5.13,243.75,27.15,0.0,13.36,13.81,29.58,60.08,2.6875,grass,409,0.1771,0.1862,0.1928,4.99,317.75,25.96,0.0,11.31,15.78,29.95,64.52,2.725,172,2017,537,0.1711,0.1771,0.1862,0.1928,0.0,0.0
2017-06-22,0.1666,4.66,421.95,23.77,0.8,9.07,17.6,34.25,59.44,2.65,grass,409,0.1711,0.1821,0.1923,5.13,243.75,27.15,0.0,13.36,13.81,29.58,60.08,2.6875,173,2017,538,0.1666,0.1711,0.1821,0.1923,0.8,0.0
2017-06-23,0.1629,3.8,435.87,20.81,0.0,6.73,16.18,25.93,64.91,2.6125,grass,409,0.1666,0.1771,0.1897,4.66,421.95,23.77,0.8,9.07,17.6,34.25,59.44,2.65,174,2017,539,0.1629,0.1666,0.1771,0.1897,0.0,0.8
2017-06-24,0.1595,1.08,453.61,6.35,1.0,0.76,14.83,18.73,83.3,2.575,grass,409,0.1629,0.1711,0.1862,3.8,435.87,20.81,0.0,6.73,16.18,25.93,64.91,2.6125,175,2017,540,0.1595,0.1629,0.1711,0.1862,1.0,0.0
2017-06-25,0.1589,1.73,397.2,9.64,0.7,1.4,16.04,20.51,78.48,2.5375,grass,409,0.1595,0.1666,0.1844,1.08,453.61,6.35,1.0,0.76,14.83,18.73,83.3,2.575,176,2017,541,0.1589,0.1595,0.1666,0.1844,0.7,1.0
2017-06-26,0.1611,4.73,283.95,26.91,0.0,11.7,12.6,22.89,62.3,2.5,grass,409,0.1589,0.1629,0.1832,1.73,397.2,9.64,0.7,1.4,16.04,20.51,78.48,2.5375,177,2017,542,0.1611,0.1589,0.1629,0.1832,0.0,0.7
2017-06-27,0.1586,1.79,321.07,10.53,2.9,1.56,11.22,20.93,73.31,2.25,grass,409,0.1611,0.1595,0.18,4.73,283.95,26.91,0.0,11.7,12.6,22.89,62.3,2.5,178,2017,543,0.1586,0.1611,0.1595,0.18,2.9,0.0
2017-06-28,0.2209,1.41,250.94,8.13,20.1,0.9,13.32,22.08,90.6,2.0,grass,409,0.1586,0.1589,0.1824,1.79,321.07,10.53,2.9,1.56,11.22,20.93,73.31,2.25,179,2017,544,0.2209,0.1586,0.1589,0.1824,20.1,2.9
2017-06-29,0.2798,2.21,208.02,12.83,0.3,0.97,12.65,22.33,81.53,1.75,grass,409,0.2209,0.1611,0.1846,1.41,250.94,8.13,20.1,0.9,13.32,22.08,90.6,2.0,180,2017,545,0.2798,0.2209,0.1611,0.1846,0.3,20.1
2017-06-30,0.2637,2.57,310.03,14.86,14.7,2.1,12.12,22.45,79.43,1.5,grass,409,0.2798,0.1586,0.1834,2.21,208.02,12.83,0.3,0.97,12.65,22.33,81.53,1.75,181,2017,546,0.2637,0.2798,0.1586,0.1834,14.7,0.3
2017-07-01,0.3203,1.26,300.89,7.45,0.6,1.86,13.03,20.4,90.79,1.25,grass,409,0.2637,0.2209,0.1819,2.57,310.03,14.86,14.7,2.1,12.12,22.45,79.43,1.5,182,2017,547,0.3203,0.2637,0.2209,0.1819,0.6,14.7
2017-07-02,0.3043,2.69,307.14,15.96,0.6,5.78,9.23,20.72,81.04,1.0,grass,409,0.3203,0.2798,0.1791,1.26,300.89,7.45,0.6,1.86,13.03,20.4,90.79,1.25,183,2017,548,0.3043,0.3203,0.2798,0.1791,0.6,0.6
2017-07-03,0.2906,3.49,331.2,20.44,0.0,8.36,7.24,23.37,68.88,0.75,grass,409,0.3043,0.2637,0.1752,2.69,307.14,15.96,0.6,5.78,9.23,20.72,81.04,1.0,184,2017,549,0.2906,0.3043,0.2637,0.1752,0.0,0.6
2017-07-04,0.2783,3.04,177.27,16.55,0.0,4.01,14.03,23.29,76.76,0.5,grass,409,0.2906,0.3203,0.1737,3.49,331.2,20.44,0.0,8.36,7.24,23.37,68.88,0.75,185,2017,550,0.2783,0.2906,0.3203,0.1737,0.0,0.0
2017-07-05,0.2535,4.18,158.95,23.09,0.0,10.1,12.39,26.71,71.17,0.725,grass,409,0.2783,0.3043,0.1716,3.04,177.27,16.55,0.0,4.01,14.03,23.29,76.76,0.5,186,2017,551,0.2535,0.2783,0.3043,0.1716,0.0,0.0
2017-07-06,,3.88,176.4,21.06,8.0,7.95,11.58,27.68,74.87,0.95,grass,409,0.2535,0.2906,0.1692,4.18,158.95,23.09,0.0,10.1,12.39,26.71,71.17,0.725,187,2017,552,0.2526,0.2535,0.2906,0.1692,8.0,0.0
2017-07-07,,4.29,276.64,22.99,0.0,9.87,15.68,27.58,79.59,1.175,grass,409,,0.2783,0.1656,3.88,176.4,21.06,8.0,7.95,11.58,27.68,74.87,0.95,188,2017,553,0.2532,0.2212,0.2783,0.1656,0.0,8.0
2017-07-08,,3.29,196.88,18.14,0.0,4.13,13.71,26.53,74.35,1.4,grass,409,,0.2535,0.1636,4.29,276.64,22.99,0.0,9.87,15.68,27.58,79.59,1.175,189,2017,554,0.2531,0.2201,0.2535,0.1636,0.0,0.0
2017-07-09,,4.8,160.77,27.0,0.0,12.75,11.49,24.62,66.48,1.625,grass,409,,,0.159,3.29,196.88,18.14,0.0,4.13,13.71,26.53,74.35,1.4,190,2017,555,0.2522,0.2185,0.2212,0.159,0.0,0.0
2017-07-10,,3.37,184.37,18.69,0.0,4.07,14.94,26.89,74.12,1.85,grass,409,,,0.1576,4.8,160.77,27.0,0.0,12.75,11.49,24.62,66.48,1.625,191,2017,556,0.2506,0.2164,0.2201,0.1576,0.0,0.0
2017-07-11,,2.38,322.56,13.52,16.2,1.81,14.64,22.16,77.43,2.075,grass,409,,,0.1556,3.37,184.37,18.69,0.0,4.07,14.94,26.89,74.12,1.85,192,2017,557,0.2483,0.2139,0.2184,0.1556,16.2,0.0
2017-07-12,,1.51,321.88,9.07,30.7,3.7,9.44,18.38,86.89,2.3,grass,409,,,0.1531,2.38,322.56,13.52,16.2,1.81,14.64,22.16,77.43,2.075,193,2017,558,0.2453,0.2109,0.2163,0.1531,30.7,16.2
2017-07-13,,3.44,94.73,20.76,0.0,7.16,7.42,20.88,72.04,2.2625,grass,409,,,0.2084,1.51,321.88,9.07,30.7,3.7,9.44,18.38,86.89,2.3,194,2017,559,0.2417,0.2076,0.2138,0.2084,0.0,30.7
2017-07-14,,2.27,263.82,14.39,4.4,5.32,8.91,19.69,79.88,2.225,grass,409,,,0.2616,3.44,94.73,20.76,0.0,7.16,7.42,20.88,72.04,2.2625,195,2017,560,0.2375,0.204,0.2108,0.2616,4.4,0.0
2017-07-15,,2.85,220.34,16.86,0.2,4.73,9.67,21.45,72.17,2.1875,grass,409,,,0.2384,2.27,263.82,14.39,4.4,5.32,8.91,19.69,79.88,2.225,196,2017,561,0.2329,0.2001,0.2074,0.2384,0.2,4.4
2017-07-16,,1.64,256.23,9.2,6.3,0.67,15.77,22.63,85.02,2.15,grass,409,,,0.2509,2.85,220.34,16.86,0.2,4.73,9.67,21.45,72.17,2.1875,197,2017,562,0.2278,0.196,0.2038,0.2509,6.3,0.2
2017-07-17,,4.87,186.05,27.34,0.0,11.69,13.42,23.87,71.85,2.1125,grass,409,,,0.2783,1.64,256.23,9.2,6.3,0.67,15.77,22.63,85.02,2.15,198,2017,563,0.2224,0.1917,0.1998,0.2783,0.0,6.3
2017-07-18,,4.93,318.98,27.6,0.0,12.15,11.89,26.57,65.69,2.075,grass,409,,,0.2811,4.87,186.05,27.34,0.0,11.69,13.42,23.87,71.85,2.1125,199,2017,564,0.2168,0.1874,0.1957,0.2811,0.0,0.0
2017-07-19,,3.63,296.17,18.89,8.2,7.62,17.72,30.53,68.82,2.0375,grass,409,,,0.2958,4.93,318.98,27.6,0.0,12.15,11.89,26.57,65.69,2.075,200,2017,565,0.2112,0.183,0.1914,0.2958,8.2,0.0
2017-07-20,,2.88,319.8,15.93,0.8,4.28,13.1,25.74,79.93,2.0,grass,409,,,0.2898,3.63,296.17,18.89,8.2,7.62,17.72,30.53,68.82,2.0375,201,2017,566,0.2057,0.1787,0.1871,0.2898,0.8,8.2
2017-07-21,,4.74,213.79,26.76,0.0,13.15,10.74,23.98,62.66,2.025,grass,409,,,0.2661,2.88,319.8,15.93,0.8,4.28,13.1,25.74,79.93,2.0,202,2017,567,0.2003,0.1744,0.1827,0.2661,0.0,0.8
2017-07-22,,3.62,232.92,19.8,10.0,5.67,14.96,26.36,71.96,2.05,grass,409,,,0.2452,4.74,213.79,26.76,0.0,13.15,10.74,23.98,62.66,2.025,203,2017,568,0.1953,0.1703,0.1783,0.2452,10.0,0.0
2017-07-23,,2.69,323.88,15.99,16.5,5.73,13.5,20.37,86.23,2.075,grass,409,,,0.2299,3.62,232.92,19.8,10.0,5.67,14.96,26.36,71.96,2.05,204,2017,569,0.1907,0.1663,0.1741,0.2299,16.5,10.0
2017-07-24,,2.65,186.31,15.62,4.5,4.79,13.21,20.4,84.47,2.1,grass,409,,,0.2181,2.69,323.88,15.99,16.5,5.73,13.5,20.37,86.23,2.075,205,2017,570,0.1866,0.1625,0.1699,0.2181,4.5,16.5
2017-07-25,,1.92,353.12,11.31,7.4,2.24,13.58,19.71,89.06,2.125,grass,409,,,0.2069,2.65,186.31,15.62,4.5,4.79,13.21,20.4,84.47,2.1,206,2017,571,0.1831,0.1589,0.1659,0.2069,7.4,4.5
2017-07-26,,3.68,279.65,20.67,0.5,8.54,13.73,23.47,77.2,2.15,grass,409,,,0.1948,1.92,353.12,11.31,7.4,2.24,13.58,19.71,89.06,2.125,207,2017,572,0.1802,0.1556,0.1621,0.1948,0.5,7.4
2017-07-27,,2.86,347.42,16.25,0.0,4.62,13.73,21.43,74.94,2.175,grass,409,,,0.188,3.68,279.65,20.67,0.5,8.54,13.73,23.47,77.2,2.15,208,2017,573,0.178,0.1525,0.1585,0.188,0.0,0.5
